seller_id,seller_total_txns,seller_disputed_txns,seller_fraud_ratio,buyer_ratings,is_safe_seller
0x657a391ef338c3cccec01ecaa700af97f88ba36e,128,2,0.016,4.68,1
0x87445a9dc4a477fcc5e466ba89efc714893fefd2,191,93,0.487,4.61,0
0x5a481198a3766804ee58e4eaed6d173f3f7bc863,330,5,0.015,3.46,1
0x713af65b4be44d7509686dce0abdaa6bef073a08,468,92,0.197,3.98,1
0x185b7b21ae1ffdd7c9fcf12110a05fe0da2bee3a,353,7,0.02,4.56,1
0x634493f790371a26e14059bfb8f2bf954eca0065,775,43,0.055,4.73,1
0x71c0c77c18b0614d087addcded89a29a2bd3c18f,664,32,0.048,3.54,1
0xb9f75dd0a120efad2a21ce0958dd0a4f352cb11e,768,80,0.104,4.5,1
0xa02c17757850d1df5e57ea1f0de10857ec3079d8,959,74,0.077,4.23,1
0x4a5af88b1a9b8d2e003604497ce4c39502e708e1,936,76,0.081,3.25,1
0xd5b02ff7b876e16292f624de1d1065f3ddd67694,407,49,0.12,4.56,1
0xf0bcff79b3f6bbf52828f0eeab0032b1f2126cff,350,10,0.029,4.11,1
0xf5bc72b11c5cc7cd4abd20b0af5c867310d9f2fe,967,94,0.097,2.78,0
0xf4461bfc9a574dd52c1f0d3504e290f98fd181ed,515,27,0.052,3.79,1
0xa89b75997cddb87a5b11cb23d626c9d6e3dfafc3,151,69,0.457,4.03,0
0xe79a24aad7f159a5b45ddf92cfc546d2190bcf15,152,40,0.263,3.58,0
0x6c7030e07c754f9673167afd9602bfe4b35aed33,868,15,0.017,4.86,1
0xc1c99123faa59ddb5cc27aab053877984aa75492,715,67,0.094,4.89,1
0xd24fab49324c7941267208d4ffb7353f66a2d06e,824,98,0.119,3.73,1
0x221ae07e17cddae34c27aa57cc7972253202647d,493,47,0.095,3.66,1
0x8907998e61c826b5b1d2bca8cfc96f43ccb14022,933,55,0.059,3.91,1
0x9ac20616cc2cf5c1331f5b7fc295d49a1f0d6618,940,63,0.067,3.86,1
0x98330f350bf0e2f03ec0b37109bb6e56211df276,644,58,0.09,3.59,1
0x1ca68acf39d100b8037660a66c8e44cc882e2436,555,89,0.16,1.4,0
0xeec8aa59a0e82f3269f2604d4751aac4e26fec65,342,61,0.178,5,1
0xa7fa9f58d29c479af08aae6a5a10b718dbc95885,876,75,0.086,4,1
0x933c3f5fbf4e790d1a65a191182a2b74b1abb307,645,10,0.016,3.88,1
0x1a9a28b13d2adefdc02120c9d3f041a16b62bd81,783,88,0.112,4.23,1
0x72b0afad19ff79f0134d6a55fbda0ea49e25e5f5,992,17,0.017,3.94,1
0x791c9c4ac388bbcfa9cdd4c16001335aa5bdff32,957,18,0.019,3.7,1
0x69d82cda935c75a8a2acf27403c39e792775edea,477,86,0.18,3.3,1
0x750825254be3d7e4178b26dd1c71186366af1ab3,950,54,0.057,2.71,0
0x4a7d15f515a9d4f5e4f44bc3f6c0e08552538b88,155,81,0.523,3.05,0
0xe076086fcaa49464b235d24ed7b228f908c84fdf,419,25,0.06,3.22,1
0x7e06d7d3d35ab5cead7c6b42e309d07f9b40a499,994,5,0.005,4.46,1
0xa5ebe885cb37cb091aa4b2fd33cb1eafae9505a7,302,3,0.01,4.51,1
0xd8742e596e97a1f0c46fffdbd1d08603f369d01e,615,28,0.046,3.38,1
0x0f5d5fa963026aca585419b6f101f1223a3ab030,267,58,0.217,2.14,0
0x67c963aae7b33b1c9664b7cbea18e1355b0525dd,768,97,0.126,4.01,1
0xe7075431bf41751da3bbe9aa6dd7e5bfe5fd9ea7,148,16,0.108,3.7,1
0x3f3bc7a3eb15994fc885463049e31dcce88b5625,350,42,0.12,3.69,1
0x80f348a7c60501df309b6564644d6a1a356f86fc,628,79,0.126,4.67,1
0xf051a34ef3200807dc48005890d12b6e6847a752,576,65,0.113,4.1,1
0x29bc5ffa12c2f80f11336c1bc809316d533b4676,885,33,0.037,3.32,1
0x3a4f87ae1de12409c894c7585df3fd4e6401a32b,6,7,1.167,3.16,0
0x0ea536053177356ade8fceddfc03a9a670af6b49,901,12,0.013,3.82,1
0xe4ed58566367e74946890dfdcad9f1c1bf536046,308,7,0.023,3.37,1
0x08f2a5bbb0cc9b0855ebdf533fc88ec2b5db9ad3,258,93,0.36,3.95,0
0x50393a64d44fba6cb9b3c48406bcb7a8dab21b51,656,95,0.145,4.72,1
0x1f6da9826f0968c042c403b46030b7f0f4f0ace9,457,99,0.217,3.03,0
0x12d8c90425b89b039f807100533076d880898797,41,93,2.268,4.06,0
0x90976894838b27fcbb82c543c8767c44036e6b1a,164,64,0.39,4.64,0
0x7b11ba5eeffed967292dba9b0f2f69923c6ff8ea,13,42,3.231,3.94,0
0x03c5802ab2210253d8bd47515cb3ddcd515043c7,237,38,0.16,4.51,1
0x03f152f10bbbbe5f2c3dd7ac89012453c4b705b2,103,80,0.777,3.8,0
0xadfd120ec91eec5a88d5c482109b7e77b1f92925,663,58,0.087,4.12,1
0xdc66b17039124190a5e2986aa87237ba52305ef2,820,83,0.101,4.31,1
0x153945b799573af0d0521e137acef67d1a27382a,212,87,0.41,3.6,0
0xa8199aaccd8b8a2f4b234dddc7bea58815a21b0d,135,85,0.63,5,0
0xd0032580a0a140733c1550b6320f9dcc6628c869,408,92,0.225,4.4,0
0x4077b58511743eebbd39675ef819d94db752370b,156,85,0.545,4.91,0
0xd93f43b17b0fd502a5cb6f2f6fed68a90c04c827,58,43,0.741,4.75,0
0x913d839062eb0960b1eef28c4e686662d1fb4bf9,124,8,0.065,4.23,1
0xbd6cb9dd65dc5bb7850b215ce697d6b93d1a07af,677,36,0.053,4.97,1
0xabafeb677e404f2acb2dd9a20ecd2871b9e3c384,924,73,0.079,4.13,1
0xffc6b93a7219e052192a937e440a244fa2c4c501,632,35,0.055,3.49,1
0x67a2d6e3eec5b3d80c8580a5e870d5274e72b485,591,91,0.154,4.01,1
0x46bfed7af18fa5fe3efa87642fce981723625595,629,27,0.043,3.3,1
0xa282ff592910000a56dec36060a0d9dca37a7cc9,972,41,0.042,2.53,0
0x13e03386fc890fd6ed614822b109357e85a2186f,424,42,0.099,3.4,1
0x161953cb3f9b228eb8c8dc31bd006bb8a41d7535,426,84,0.197,4.05,1
0x2a32af1e09e5b427e119c700b40cb2f4d90d9273,108,87,0.806,4.74,0
0xab361734b8faeabef6de36603bf41ac50dba7ea9,856,41,0.048,3.4,1
0x9addbb41709706f99b19e9236a4561c31f37c613,258,65,0.252,4.71,0
0xf8fd58611647b6272eec14611c8321b1e8ec6fc6,231,54,0.234,3.15,0
0xc431ece04f21a63faa377d390df8f37b6c88546c,116,71,0.612,3.36,0
0xe92bb86f6ad0b2a2092b62262b76d7f39c3c0a80,514,47,0.091,5,1
0x4d50ca3b2adea6229bd556fa00934099308d863c,477,90,0.189,4.03,1
0x0bc82a30ea071058ef3a7ad98400ba3e7ca40d49,103,21,0.204,3.88,0
0x7a6ee5113e0d8c91797a347cfe9556943dd51b67,157,26,0.166,4.16,1
0xad314d7d5bbf4a61e4ca86ffb10f7d97dbec5b9e,865,92,0.106,3.16,1
0x3f8f3f150a512c490279880eb5d6f98b1aba49f3,918,66,0.072,3.77,1
0x1993eb37937441981c939a08988e7405421d54ce,900,12,0.013,4,1
0xaeaa16dbb3a5b2bf0478e54a428ec2e14cb16a3a,882,44,0.05,4.86,1
0x07e382bc202de91571db953eee84fc4cd30f063d,342,9,0.026,2.83,0
0x576516775cde4dc364973dd6b83394cf094ab00d,710,99,0.139,5,1
0x91b62c1191f9967d83ff90e28805c575d6c2e1c4,826,8,0.01,3.91,1
0x0976d1fbcba9e778e24166c4fa3fc5fa73bf6565,167,53,0.317,3.22,0
0x4f1b5615392366d9c0c0087ffca71932d09ca5d4,724,26,0.036,3.1,1
0x7ad328f4db3af0a3cef3bb319fc8fc639ab5734e,961,33,0.034,4.19,1
0x9265ac29403bffb18b37198c1b37f400831fd79f,685,0,0,3.06,1
0xd2f957dfd778b33d40ed155757e268f90a05bf3d,165,31,0.188,3.61,1
0xacf888c8fe61760f8cb4aa0df0fdd8d6c43c9dfe,584,88,0.151,3.83,1
0xfc3a4cebc916c31d542390db0d1c57f5909535d2,805,92,0.114,4.8,1
0x1cc0718eeea155fec59449dcf04ca888db0b3378,402,70,0.174,4.71,1
0x09b29df9c89a47a773deeaf3bc209f17ac2bc012,281,66,0.235,3.55,0
0xd94b62c6d26eaf5d349dd4cad4d44713120ab680,820,83,0.101,3.85,1
0x7d26a45383b4c5115a06213f842d23e26b063f9b,920,19,0.021,2.88,0
0x9a8719504e4c84152d4e161c49cffae802af4368,508,93,0.183,2.57,0
0xa1e00d3c7842801484003310f7975ef7ff24ba56,900,34,0.038,3.14,1
0xc7fc671d353edcd7123fa47fc6a35fb50d0db376,396,98,0.247,4.79,0
0x91cb61455ce714d6ea1d4b4f82c08d9655f9468b,139,90,0.647,4.55,0
0x2a3a20ee6c4846d53b557bfd7ee295203b8f46c8,199,89,0.447,4.27,0
0x150d5e2ac8dfa9339e853e26fc47151e27cd990a,405,77,0.19,2.98,0
0x1d4a79a835000e23eed40c6f90ca1f0c4e6cc3a1,644,16,0.025,3.5,1
0x96f5f3211eaea5aba89a1d6e643871337e635d7e,37,17,0.459,3.4,0
0x0547ac7b7876f0959d46ae1676ca8aab6e9f9457,692,44,0.064,3.88,1
0xdce8c52aa48086ad0dfab63c0d183809da27f5ed,464,92,0.198,3.84,1
0x682580c67f5011c0ba76cc36ce58aca089bfdb1c,959,83,0.087,3.3,1
0x9e21917a15a791bce915e52f2f3b89593617659c,887,52,0.059,4.24,1
0x5304fef260b059b527685af5007f00bc772bf3ba,474,90,0.19,4.16,1
0x6261a294cb1202521772a33d998043f029b72322,379,81,0.214,3.49,0
0xaa16e58206dd870f987a19e00a73ec72cea5a0f7,26,67,2.577,4.21,0
0x4cdadd97958c01fbc8dc1ec5df8bb9c734d4b965,754,64,0.085,4.79,1
0x67c1dcf7a89d6ea05e732de4df8924432624bbde,674,0,0,5,1
0xf80961121c9d4e84a412f7778bd05ca8fb12377c,42,57,1.357,4.34,0
0x24cb87e5ad9886cd1609d912ba7448b25dccfae6,234,25,0.107,4.32,1
0x5ba7999df6f7349800ea9e71d23891f195930514,369,19,0.051,3.83,1
0xb111065d9a7af058fa83079b83770b2a071dedbc,567,86,0.152,4.72,1
0x526d34fa0380d37babaf660a97f2160dce709727,442,9,0.02,3.25,1
0xd3b40fe08a96b0c4f2c9d3d85df0d2e4a1c58a7c,780,58,0.074,4.64,1
0x7121b57f4eccdcb6bb8247889aabf292f0935ac8,287,74,0.258,3.8,0
0x1001b5096428dd4c6c9a62da2dca792067a842bc,31,40,1.29,5,0
0xd94cc119b00407f42be014df0832affb0dd6b43b,230,4,0.017,4.41,1
0x73a1536d214d4ca2336e83cde38693330d132df7,281,64,0.228,3.95,0
0x9f49e66f81e8734412ce8ff891f969e899fa684e,802,16,0.02,3.83,1
0xeb92bc6616f52211af92dacb23a9a95a3c3aa10e,613,21,0.034,4.37,1
0xec68568c0835d0d659f25d60d7db88eb3866befd,288,97,0.337,4.33,0
0xde62e91e919669b6b29717f235e6eae866b33aff,883,40,0.045,3.72,1
0x108ecc290c36ac7de1e0913486efcc3937b2b771,964,92,0.095,4.06,1
0x0b08d928bf0a98674288d8d56cf8adcf9c096f5a,485,67,0.138,4.63,1
0x3940dc1cabbfa8b0b91003bd0118a669ce4c6cf9,457,68,0.149,3.05,1
0x8483c916b269c1bfd701836c4afedf1cc3d4174a,833,10,0.012,4.51,1
0xd143a4c4befc4c82323f47c108c7eaefac0aa2d1,820,55,0.067,4.36,1
0x852f6e126be68250fab7954bc741f9425da03c61,663,50,0.075,4.83,1
0xf3fb95a849c4af085ab620736caa7ea6420beb35,520,20,0.038,3.5,1
0x3e6db9ac9d718d4c61c737f78b1e431adeb2f80b,551,98,0.178,4,1
0x8baf36f45fc9ef184ece13538bf7cdf91f3f4736,196,75,0.383,4.14,0
0x06dc73327c857fc17b6bc76189905468a2200920,53,25,0.472,4.52,0
0xa1016dd52ba3389ed80aa7867c96f2f154a3623f,516,18,0.035,4.3,1
0x77a3090df6259d8bf12728e936c999b1cf2eed46,21,59,2.81,3.13,0
0x0da261911c1e3183e4875e7a0288669e6628ab99,176,70,0.398,4.2,0
0x82a1e4cadfa845977746c1593851a78cf1e8cf10,224,46,0.205,5,0
0xf23207e5d2c3f646049c7811cc06a1a68c6b0d75,162,70,0.432,4.43,0
0x83a9b5c3678802cf4769d75c83bc70d38f82f9fc,481,25,0.052,5,1
0x651084ad2b18919e832120d3047ad25f82912d41,50,39,0.78,4.73,0
0x5d5e77f6aeb4c5c485e3ccdc46e1d0eb3f9ec52b,377,4,0.011,4.95,1
0x10f7bbd4bcd7c9324ad695b7b57b4904223f8c35,522,20,0.038,4.22,1
0xa1bc9f632d4c057686765d813e72cfbf4a743ece,103,77,0.748,4.37,0
0x9cd584cf1a53a31574497d65ecf2c6da5361ca70,896,3,0.003,4.18,1
0x27c82a4933550dfe1c243b076279a2eed8fcd6eb,749,22,0.029,4,1
0xeb5d0855c0b72e548b2d54ea790023ea6daf112d,41,83,2.024,4.52,0
0x84953a757abf204ad12fd497f88ee956c0250ce3,284,14,0.049,3.64,1
0xb426bdebbad789a3054cf7a6caa3516fc3e8440b,353,92,0.261,5,0
0x716b7f2c8b586a2d764b14add3274c6ce9cd2b26,501,7,0.014,3.35,1
0xd8a4e68f5836f3ac6f12a3ed6e22f594a12bd8e4,306,40,0.131,4.57,1
0xaff51f9940aa18797a9071408e2747d90cf8696d,185,18,0.097,4.97,1
0xda20c1da9d2f8798f173f996ebcd67b6001a2a5e,611,45,0.074,3.88,1
0x7f530d0027d5913c612f39bf421eeabbd5ef081f,103,27,0.262,3.22,0
0xf156d387ff4528b34c62fd341676b46078de3f4e,704,90,0.128,4.81,1
0xc7f19a827eff5ae03d3dea5801841705ddb603aa,997,67,0.067,4.14,1
0xbffb6e8e9d5c2ccb64cdea59a50cc213781c0ce0,120,14,0.117,4.57,1
0x30685bc4a034cd5069f33fc2f7e16a62a1648f03,195,98,0.503,3.92,0
0x139e51b9016423776129ae49ad555f7b6b584023,257,36,0.14,5,1
0xf9ebe4f61379e9d957a0c4aa6e12c8e431943367,985,0,0,2.52,0
0xb665f872fdf5de63c6aabe0b54738919e86ae9b1,932,66,0.071,4.26,1
0xa19dbc809f09af0b63f88f69367f449c707dbd58,987,23,0.023,4.94,1
0x9930661fec2f9057df3356ff2e57527153a1c629,165,26,0.158,4.07,1
0xba40422cdc3f7afad0c72ad9b59d08f617213af8,260,39,0.15,4.21,1
0x5ea03e954d201c069e33cadaf62bfbbdbf7bdcf3,327,62,0.19,3.7,1
0x821a38337046e0991a75648471713461e6b45b79,132,60,0.455,4.01,0
0x818df33c02ed0af441e5ba5170621c784b2cc590,22,35,1.591,2.83,0
0xf4e1d5d62eb6edc35e429c77bf8ed34994eb0e0a,797,97,0.122,3.5,1
0x2c952d3f94f3f60c76ec8fa142177626e6822176,739,92,0.124,3.45,1
0x4d553be7f1365695f1190731449c97731dca789d,570,23,0.04,4.47,1
0x24e027abcd2e06b22611d759bc49e65f979cbb28,574,23,0.04,3.6,1
0x44374f79ecc364aff7cf48d982c4e3446423c42b,327,3,0.009,3.62,1
0x71541e103f308665bea09e8e09094b442948cac4,876,66,0.075,3.74,1
0x68f952162f873efef41df33dcd8a11440b634402,690,33,0.048,3.48,1
0x3a8a508f296f226403cbcc8a7449adbf5daac8ef,796,56,0.07,4.19,1
0xf9df5ba49343707fa8129a8a4c150356d86250a6,630,48,0.076,4.26,1
0xe40f0b7f1140a124195fb870875c248ae87803f4,292,86,0.295,4.58,0
0x46e853e11ecfa493490b0af4075000b3f277c796,947,52,0.055,4.46,1
0x3ecee206c29d8df6aa30a98fa8f9850950192bc4,858,22,0.026,4.39,1
0x1f64393e73cb618acf3b634e63791ea0c565a223,667,68,0.102,3.77,1
0x55acd983b5a9b5da89914801d5c782597f24db17,966,94,0.097,3.72,1
0x4d3b6f96cffbd3fd1658df399607f1d73de6455e,643,52,0.081,3.39,1
0xbf1a152d848659fb376ab91a20a2c796ee86bced,159,61,0.384,3.38,0
0xac0600002fa8443cdd285b927294b62cc17039d9,494,40,0.081,4.14,1
0x7028ce463ce3381344777930345bd4b063d2a408,390,56,0.144,3.5,1
0x0a0cf4f0c2319807206776a55cb4a9a19a122bfa,990,59,0.06,5,1
0x0cc18764553506e5f0c392ef6cf9693666fde9d9,789,53,0.067,3.97,1
0x48a2adc683207a5f4445259d85b76ace22daf33a,108,69,0.639,5,0
0xc8c85dff4d786735b4dac836bc7e728891ff1740,933,56,0.06,4.4,1
0x48510ea2a353517ee4c2cf3681bec0d6b0af39cf,397,9,0.023,3.46,1
0x75b0201086a069e0e2eb02d2441a08642ff3a008,815,39,0.048,3.96,1
0x4a88a125596cc1c3e4983067cf5dac9d79351801,250,6,0.024,2.83,0
0x0c142f58ed30939d69d4afd3764e7b2914905579,180,37,0.206,4.13,0
0xa8f2000b02dde7ec003c6513ed6d980d50a4a8fc,43,84,1.953,3.52,0
0xa72816d6235aa6b4e088b85c80464d5ffcc86152,481,60,0.125,3.22,1
0x0518e041973fa2501720d5a74c2f0a64861c8c67,686,83,0.121,5,1
0xf5bb2a34d5bf22e58f94a4fd1327ee2af373e6e4,763,2,0.003,4.72,1
0x8d31edcbc06c4f87793e450c4584346db9d30eae,542,50,0.092,4.7,1
0xffdb97261c20e47597a33687c90e696d899db3bb,871,85,0.098,4.55,1
0x005611fdd1c9528eaeb9efaa642c29c4fa9023f7,822,46,0.056,3.14,1
0x0c3c33dec54577fcd48a64019be785ade3de408b,925,67,0.072,3.72,1
0xd7da3ee225fbcb9f665789b36a0208d623495c35,412,91,0.221,3.76,0
0xb1130c405383f415c74a8d9f83c7feb3986e83e9,529,75,0.142,2.8,0
0xc58ec50c3110d96250d09df541c168abd9e4683a,832,37,0.044,3.61,1
0x73cf75cb366f6aed5a980380a1ccee5ced77e451,510,35,0.069,3.62,1
0xec17cbe17317f0bd29dfdf1f8921880943a7c5bc,907,40,0.044,4.09,1
0x9b00a839e59f162d72e97850d1b26f3102e8870b,829,68,0.082,5,1
0xb59ba134709b86b76d2cbe6e2f3b0eecd8ad9f21,40,12,0.3,3.99,0
0xd525bfd693790cc6307142b73b94cd08b6a64e4b,689,86,0.125,4.09,1
0xb94922a7a46fb478477db0d3aab174b3e23532b2,24,57,2.375,3.82,0
0x8e1102aedd135596a71027d6b0c416d9b238f645,325,49,0.151,4.52,1
0x065ea03239d990f3f56381ad7f165cb3b3a35021,780,29,0.037,3.25,1
0x2f2b13740d4ebc0ad2542ae44319f84ee9128c95,516,61,0.118,5,1
0xc46b67680f42db16fb08c7a634851085cdf5827a,404,24,0.059,3.91,1
0xcc700c5d9b940efb56230efbd260ccfe8ed96753,658,26,0.04,3.72,1
0xf84836979c286844940ae4a3f3da30501d6ef023,976,50,0.051,4.68,1
0xd6da6e7ca3e3a7d3f72911a41367582838dfa8a4,887,77,0.087,3.38,1
0x8318ae3299fe1024167fc5cfcd7d6f191da8774a,475,56,0.118,4.5,1
0x41f67e4b82d108b585abe4d28b867ad722475e3b,147,46,0.313,4.98,0
0x28e29d130a54e31d105bd9c429717061bd6e77c6,96,99,1.031,3.83,0
0x673917cb37e89b470e0254552b3dc26d4e219c8d,358,38,0.106,5,1
0x0ccf2cda882e23a32a728e077cc89d5750036e0a,838,15,0.018,4.45,1
0xfdde01430786682bc5852a1850c74aa4589fa5aa,804,21,0.026,4.46,1
0x34381ab1fda450e1f58d7d91ef41a524817bba3f,731,84,0.115,4.96,1
0x0bd1936a214560c54f22c5338ffda4b0d3173c21,963,53,0.055,5,1
0xd98cd8ddc6e7432d871e9d8f689f3b16ba9ed433,858,20,0.023,4.18,1
0x52281c1951f9d9df41462eefde71557f30a49a90,55,71,1.291,4.56,0
0x88589324d94ffa4ab446af8fd2c76db395d45a42,669,15,0.022,4.98,1
0xc38a489fcfa35fa9aee470159df9e7d59edb904b,702,58,0.083,3.19,1
0x299bbe1ce7fa23ddc76ee15775347c7909b5f604,579,30,0.052,2.79,0
0x8ba6a4be01d8c938552e4d8874a54f7c51229ea4,194,41,0.211,3.96,0
0xb99ab2abc40442e0789b0d3a77b895d188045743,129,73,0.566,2.77,0
0x452aae918ea6ca1d41aa3988d76c9ab22d995711,154,31,0.201,3.78,0
0x13e72129a0446fcd1d5ed5ba8723a04c83e3e017,318,58,0.182,4.22,1
0xc06bb75505d40fef7d47738acb0e60ad1a83a678,574,33,0.057,3.81,1
0x7c7d27708294d07f13cb982afc78b9a632f4c9e7,346,8,0.023,3.9,1
0x379275b7c28d9da7134485b960b87877c9d14870,309,80,0.259,3.3,0
0x0f5979f1973d1c3808aed2835df5f21d38fc1f42,696,10,0.014,4.55,1
0x4ef887cc4ae7f32ae7b6414050c76f2bbe0af7ca,686,95,0.138,3.26,1
0x5abf6eae7e1d99b5060eb034d8b8d561cd02a512,842,9,0.011,2.53,0
0x165e949201b231f11b9302ac6f332e5fdf80b753,787,85,0.108,3.85,1
0x6536b8c2ab14a26784d2d96872acef7d34cb112d,58,16,0.276,4.64,0
0xc8bf4de2f812a5b8697dd8cbee462cd307a4f64f,448,67,0.15,4.06,1
0xa003a4b7f8b961ab655b5a1ed9e4d7a32ee4213e,617,47,0.076,3.18,1
0x9c63b66cf2639f7033963e79c8e6ad07ce2da8f7,997,51,0.051,4.07,1
0xfb53004468317a4aa01603775dbd2356ee365f65,268,24,0.09,4.31,1
0x5a27932a6d850a0292038e1740e0fbc83c700f77,57,20,0.351,4.06,0
0x31e0ef1966736f0f9bbef830784148e6fae9bb70,576,64,0.111,3.81,1
0x35d8989aa25d07b5527eb3350e60eb4081b7bbfc,624,62,0.099,4.34,1
0x6d118fbdcb4f25b7235d65e01fd8e87d298599be,9,88,9.778,2.78,0
0x9a95cd44b68e5c17a5228fcc4a3adf94e7268207,107,50,0.467,3.37,0
0x0f663d12738d037c3969e611385ded530ae8c15e,200,35,0.175,3.09,1
0xf0a05b18a6c6759b1b982f5e41947ef64a6e858c,778,80,0.103,4.94,1
0x9091267906835b8a06c12360d865004b4f06ecfa,881,87,0.099,4.5,1
0x02722d222984461fecd269cee0d92d3c74aae1b5,996,65,0.065,4.13,1
0xfdc0d9163c6b4853fff29f0cf1074de16aa0d72e,888,14,0.016,2.98,0
0x0aaa8c4319f6edb33fd7c5288ee5b063e073ebb3,354,95,0.268,4.52,0
0xe4428199285302f07ef6ac6de713369dbc6b5b6e,51,38,0.745,4.97,0
0x39f8128d1ef3047e9d8b0be78b934bd2813d6821,871,69,0.079,4.4,1
0xae4eedbec138899d76711222d3621986a4543a69,827,0,0,3.98,1
0x7450cd093ca9102d86de8b97d16a9b45f5897457,940,22,0.023,4.44,1
0xbd8a99f5afd0e28ba87c4ab7bcaa73aca79de4cd,824,38,0.046,4.19,1
0x7d86314a964d34483793b9dab5e92bd27c0d7c00,660,56,0.085,4.65,1
0xedc92440d1478e289954281c84b9055c7f5a21c7,273,80,0.293,4.63,0
0xc9b02fd33e14fb4d06fa228684119807fdeabf42,374,33,0.088,3.85,1
0xe1f7340481c00fbcedc18064d13ae7749414ed6e,640,40,0.062,3.54,1
0x5a9e77f0df7de8a794d3e37caadf079bab1797fc,110,92,0.836,3.72,0
0x13713dee55bf552431ecd065d18dbd32508589bf,674,72,0.107,4.38,1
0x9e215ffd2c637c90db8b56823a12ced45b084f76,663,12,0.018,3.76,1
0xae657a8e2336118b79012a722ce0a06082459e9a,661,69,0.104,3.47,1
0x0a42292dc5db685ea876d7d458a98c3c15059170,124,5,0.04,4,1
0x13e00a2ed468fda218d86f85fecdac9182f36dd9,835,83,0.099,4.78,1
0xcf4f4c0861554a92a0f65592e0440a306f48bd9e,791,51,0.064,4.09,1
0x1e0fe009c29cfec280bb3ef1a1d55cb75615afd7,608,2,0.003,3.81,1
0x9b906ab886a705be9a661f11d446c2f001f8ff3c,62,80,1.29,4.22,0
0x556cb12be6c1401fba2bb3bd5ba91fcf795569be,955,62,0.065,4.06,1
0x44ff80bc17d540f7441f047abf021d82284b69f7,350,48,0.137,2.65,0
0xb2b57ec999c3d9dddd6664a4c248884e6bc4e536,745,75,0.101,4.49,1
0xbc521ba89f28f31808360f1709aed5a964a2f70d,478,46,0.096,4.29,1
0x29ca9fd5a4f6ba390a439534b6ac48c350dda397,121,54,0.446,4.01,0
0x841791ff308e5e4c8b21e647bf7519d1f6103d34,834,63,0.076,4.74,1
0x99328c296e52ad96300ae35826262ff4d865f993,795,64,0.081,4.85,1
0x860c94443358683f90bd5e6d00311da3a4a5045a,131,80,0.611,4.56,0
0xf4a0176f7b10121ddf5cca487e99af68962486df,397,66,0.166,3.4,1
0x0169ea70d3c0d00f1c2cba6e0a0f9496876e0d65,912,89,0.098,3.43,1
0x173dc83eedee622fdd73bab21bb60eb1a833dc04,645,14,0.022,4.78,1
0xb7c3f9c18694033fc3d24bd8df88276f510d0d36,62,99,1.597,2.69,0
0x6f630b578bbd798fa2146687f654e0ea0f63d74a,638,31,0.049,3.9,1
0x7bbef2385ed28db43fb74ec0886e4889179a5389,517,95,0.184,4.31,1
0x6dcb7e95afd56b695fad449bd01d5dc1ece7f6f1,755,67,0.089,2.77,0
0x8f231bb0b599bd7dc4299637cac0fae48b57a2eb,806,17,0.021,4.16,1
0x1e244d21a9dc9a4935f1d00ba73e584f10e6db0a,100,82,0.82,4.67,0
0x3d8419ff522696872f204fab54b697e7ba962860,642,42,0.065,2.96,0
0x1de3cea1280132a78f885c8a776a2913c1d94631,122,34,0.279,5,0
0xd61817e1e6e880f705f4517db24760d8b3dffb5e,564,77,0.137,3.29,1
0x6a1632928e0e75b2e91d5c843ff6239daeca6986,605,57,0.094,4.4,1
0x644b247b8039d66410d7b6a3ffd491bb71c61c07,492,32,0.065,3.94,1
0xbb8e2030d76f0fdfea6244f71a9667ca27d07494,241,13,0.054,4.05,1
0x293a16f54928c12ec4f58ceb305cf15b0f586cd8,889,33,0.037,3.1,1
0x6d4fcfbca14c59256a5694cd5ba5255023f89b8f,901,60,0.067,4.88,1
0xe5d068f69d07eb48b97538640c6670b5d61077b8,276,3,0.011,4.23,1
0x0d323f734731e87de84c06b157d02dc42de9c1d7,193,87,0.451,5,0
0x3c0be91e85d6553b781b1bad30570ec3dc942a4f,708,58,0.082,3.12,1
0x6f8c3b5db23e1f20f73ba1f962149240116663f6,451,28,0.062,3.87,1
0xe8a89be6f4126fd188511bdc1a0b1bd097fcf649,585,82,0.14,4.15,1
0x43055571ffac2f4f5c0a563d1c286b0af888e565,794,5,0.006,4.04,1
0xa18800096fcda2835e581921f85f3c192e799fdb,865,96,0.111,4.47,1
0x8c7003012a3ebb0d85ada05e119d35f0b8439183,251,48,0.191,3.86,1
0x3b4144edebc8bda4e44c8e115cae9124fc2d50c3,967,39,0.04,5,1
0x24704726e6b14d41d1fd220d3250f36a5216184f,80,82,1.025,4.03,0
0x249f91f7c43c052d80fd5496726f3fdd7aef8560,158,64,0.405,1.98,0
0x1e5c7778d570c4eb6711270bec35a079e251af99,660,68,0.103,4.06,1
0x8c4ffcb7e6f3c115eace9a45b493c163baef1dce,439,26,0.059,4.88,1
0xd1a0bfebafee2b0aa0f32b18861db540ee004f9a,90,79,0.878,3.35,0
0xae2cf254c522fea551aac32db6bd9f6e3924ed98,701,5,0.007,3.31,1
0xe200a3dfe0e83bcbf2a9758a6e48d0cd29df3572,289,12,0.042,3.41,1
0x2468df3f0efe5539514493e528828eb8898513fe,978,63,0.064,3.25,1
0x46df01935fdbdb0601210f2d61d8acc7bdae71c4,224,61,0.272,3.66,0
0xb1244c5bb349e75067c57b6b2a834f3e78d81c4b,73,98,1.342,4.64,0
